SLAMBench Report run started:	2020-02-12 09:24:22

Properties:
=================

frame-limit: 0
log-file: logfile.txt
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0009

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
253	10.0800000000	0.0071596620	0.0048770424	0.0074522495	0.0081555432	1.0651580000	0.0804650000	0.0692910000	0.0446300000	0.4305540000	0.4400440000	0	0	3.4551205635	4.1944413185	5.6509113312
254	10.1200000000	0.0072314618	0.0048863117	0.0074522495	0.0081758110	0.5671190000	0.0823770000	0.0516750000	0.0000000000	0.4307160000	0.0021720000	0	0	3.4649107456	4.1983122826	5.6597952843
255	10.1600000000	0.0072321631	0.0048955111	0.0074522495	0.0081910585	0.6138770000	0.0812320000	0.0551520000	0.0454670000	0.4295250000	0.0023200000	0	0	3.4757940769	4.2051801682	5.6687030792
256	10.2000000000	0.0072652982	0.0049047681	0.0074522495	0.0081785639	0.5541670000	0.0790160000	0.0440310000	0.0000000000	0.4286710000	0.0022670000	0	0	3.4869959354	4.2101140022	5.6771597862
257	10.2400000000	0.0072123022	0.0049137469	0.0074522495	0.0081642828	1.0558670000	0.0811950000	0.0538770000	0.0448830000	0.4350000000	0.4406530000	0	0	3.4963631630	4.2097663879	5.6859660149
258	10.2800000000	0.0072267223	0.0049227119	0.0074522495	0.0081484280	0.5735390000	0.0815570000	0.0541430000	0.0000000000	0.4353230000	0.0022810000	0	0	3.5067136288	4.2148523331	5.6947937012
259	10.3200000000	0.0072493460	0.0049316950	0.0074522495	0.0081426005	0.6125930000	0.0792400000	0.0555690000	0.0474950000	0.4277150000	0.0023740000	0	0	3.5171959400	4.2187533379	5.7012019157
260	10.3600000000	0.0072519951	0.0049406192	0.0074522495	0.0081486277	0.5693220000	0.0913900000	0.0515530000	0.0000000000	0.4239710000	0.0022270000	0	0	3.5271730423	4.2203540802	5.7094364166
261	10.4000000000	0.0071925232	0.0049492472	0.0074522495	0.0081483464	1.0464150000	0.0904220000	0.0518690000	0.0447950000	0.4236400000	0.4354910000	0	0	3.5367360115	4.2198190689	5.7162728310
262	10.4400000000	0.0072121145	0.0049578841	0.0074522495	0.0081359642	0.5601670000	0.0803470000	0.0544020000	0.0000000000	0.4230150000	0.0022130000	0	0	3.5462644100	4.2201099396	5.7234826088
263	10.4800000000	0.0071829641	0.0049663445	0.0074522495	0.0081224943	0.6165560000	0.0909360000	0.0542330000	0.0452850000	0.4236610000	0.0022540000	0	0	3.5570573807	4.2215270996	5.7290954590
264	10.5200000000	0.0071723033	0.0049747004	0.0074522495	0.0081122195	0.5851480000	0.0794500000	0.0798380000	0.0000000000	0.4234750000	0.0022000000	0	0	3.5673718452	4.2211647034	5.7350811958
265	10.5600000000	0.0072257533	0.0049831950	0.0074522495	0.0080970975	1.0351610000	0.0804970000	0.0526460000	0.0445170000	0.4228050000	0.4344960000	0	0	3.5786204338	4.2230968475	5.7412815094
266	10.6000000000	0.0071348231	0.0049912838	0.0074522495	0.0080862935	0.5756150000	0.0911240000	0.0602070000	0.0000010000	0.4219300000	0.0021600000	0	0	3.5906050205	4.2253236771	5.7456026077
267	10.6400000000	0.0071600103	0.0049994064	0.0074522495	0.0080826050	0.6005920000	0.0796180000	0.0542710000	0.0444900000	0.4197510000	0.0022670000	0	0	3.6018710136	4.2244324684	5.7496213913
268	10.6800000000	0.0071790912	0.0050075395	0.0074522495	0.0080758414	0.5635600000	0.0780980000	0.0644350000	0.0000010000	0.4185600000	0.0022820000	0	0	3.6132102013	4.2238888741	5.7556648254
269	10.7200000000	0.0071298629	0.0050154292	0.0074522495	0.0080648639	1.0253580000	0.0779670000	0.0517420000	0.0444160000	0.4195530000	0.4314830000	0	0	3.6251096725	4.2236847878	5.7579913139
270	10.7600000000	0.0071178875	0.0050232161	0.0074522495	0.0080556089	0.5622810000	0.0887520000	0.0544980000	0.0000000000	0.4166400000	0.0021990000	0	0	3.6505076885	4.2284135818	5.7683362961
271	10.8000000000	0.0071071233	0.0050309058	0.0074522495	0.0080726399	0.5910320000	0.0795580000	0.0508420000	0.0459120000	0.4121470000	0.0023660000	0	0	3.6648347378	4.2321515083	5.7716712952
272	10.8400000000	0.0071172761	0.0050385762	0.0074522495	0.0081346054	0.5408510000	0.0773600000	0.0516620000	0.0000000000	0.4093860000	0.0022390000	0	0	3.6767871380	4.2302832603	5.7751111984
273	10.8800000000	0.0071191038	0.0050461972	0.0074522495	0.0081430508	1.0024190000	0.0793220000	0.0539560000	0.0439500000	0.4068630000	0.4180970000	0	0	3.6893951893	4.2310099602	5.7796678543
274	10.9200000000	0.0071475259	0.0050538663	0.0074522495	0.0081519186	0.5449190000	0.0846120000	0.0540280000	0.0000000000	0.4038520000	0.0022350000	0	0	3.7026751041	4.2322463989	5.7833566666
275	10.9600000000	0.0071270289	0.0050614051	0.0074522495	0.0081575686	0.5723480000	0.0790550000	0.0453050000	0.0435360000	0.4020370000	0.0022150000	0	0	3.7155640125	4.2321867943	5.7861218452
276	11.0000000000	0.0071478086	0.0050689645	0.0074522495	0.0081547609	0.5354270000	0.0792680000	0.0520420000	0.0000000000	0.4016480000	0.0022660000	0	0	3.7290294170	4.2340888977	5.7898845673
277	11.0400000000	0.0071679186	0.0050765420	0.0074522495	0.0081603469	0.9834430000	0.0773680000	0.0524950000	0.0431630000	0.3996280000	0.4105910000	0	0	3.7425992489	4.2355880737	5.7932372093
278	11.0800000000	0.0071917605	0.0050841507	0.0074522495	0.0081662166	0.5316980000	0.0773520000	0.0540130000	0.0000000000	0.3978750000	0.0022510000	0	0	3.7561869621	4.2373499870	5.7966256142
279	11.1200000000	0.0071720122	0.0050916340	0.0074522495	0.0081755353	0.5748570000	0.0797300000	0.0541180000	0.0432270000	0.3952580000	0.0023250000	0	0	3.7701401711	4.2390966415	5.8006148338
280	11.1600000000	0.0071711019	0.0050990607	0.0074522495	0.0081838433	0.5358880000	0.0792330000	0.0548420000	0.0000010000	0.3993800000	0.0022390000	0	0	3.7841420174	4.2415952682	5.8037881851
281	11.2000000000	0.0072021643	0.0051065451	0.0074522495	0.0081902042	0.9663350000	0.0769120000	0.0549130000	0.0426210000	0.3902540000	0.4014370000	0	0	3.7972922325	4.2424721718	5.8063907623
282	11.2400000000	0.0071795178	0.0051138960	0.0074522495	0.0081855298	0.5286100000	0.0792580000	0.0551470000	0.0000000000	0.3917400000	0.0022590000	0	0	3.8091387749	4.2414684296	5.8109889030
283	11.2800000000	0.0071693873	0.0051211592	0.0074522495	0.0081712240	0.5734940000	0.0821210000	0.0563290000	0.0430340000	0.3895480000	0.0022450000	0	0	3.8214337826	4.2427735329	5.8134727478
284	11.3200000000	0.0072012139	0.0051284834	0.0074522495	0.0081603374	0.5348490000	0.0895580000	0.0550930000	0.0000010000	0.3877700000	0.0022230000	0	0	3.8340234756	4.2448945045	5.8188323975
285	11.3600000000	0.0073052407	0.0051361211	0.0074522495	0.0081575776	0.9642870000	0.0793010000	0.0608790000	0.0425960000	0.3856780000	0.3956320000	0	0	3.8456349373	4.2461028099	5.8229665756
286	11.4000000000	0.0071966816	0.0051433259	0.0074522495	0.0081495123	0.5279920000	0.0793840000	0.0631570000	0.0000000000	0.3830180000	0.0022390000	0	0	3.8561344147	4.2459516525	5.8269910812
287	11.4400000000	0.0072420673	0.0051506386	0.0074522495	0.0081353365	0.5709680000	0.0899730000	0.0527930000	0.0421820000	0.3834850000	0.0023160000	0	0	3.8656661510	4.2456107140	5.8311882019
288	11.4800000000	0.0071690185	0.0051576468	0.0074522495	0.0081220421	0.5170530000	0.0789730000	0.0543360000	0.0000000000	0.3812850000	0.0022570000	0	0	3.8745107651	4.2454223633	5.8351383209
289	11.5200000000	0.0072287126	0.0051648132	0.0074522495	0.0081093406	0.9550070000	0.0787200000	0.0612290000	0.0421720000	0.3813040000	0.3913810000	0	0	3.8830618858	4.2453570366	5.8417048454
290	11.5600000000	0.0072377468	0.0051719612	0.0074522495	0.0081010882	0.5680120000	0.0769600000	0.1072750000	0.0000000000	0.3813740000	0.0022010000	0	0	3.8913807869	4.2457695007	5.8474531174
291	11.6000000000	0.0072773378	0.0051791962	0.0074522495	0.0080909087	0.6226980000	0.0900230000	0.1062410000	0.0421140000	0.3819120000	0.0022100000	0	0	3.8989372253	4.2449045181	5.8545756340
292	11.6400000000	0.0072736288	0.0051863689	0.0074522495	0.0080787938	0.5250340000	0.0790330000	0.0632470000	0.0000010000	0.3803350000	0.0022010000	0	0	3.9069783688	4.2458882332	5.8603420258
293	11.6800000000	0.0072658053	0.0051934659	0.0074522495	0.0080650693	0.9316910000	0.0772900000	0.0436290000	0.0419540000	0.3796290000	0.3889820000	0	0	3.9139490128	4.2461404800	5.8672003746
294	11.7200000000	0.0073064989	0.0052006531	0.0074522495	0.0080527667	0.5249530000	0.0886350000	0.0542820000	0.0000000000	0.3795960000	0.0022370000	0	0	3.9200761318	4.2454543114	5.8745656013
295	11.7600000000	0.0072983028	0.0052077638	0.0074522495	0.0080448768	0.5589750000	0.0889680000	0.0437930000	0.0424570000	0.3812570000	0.0022140000	0	0	3.9257638454	4.2454032898	5.8815135956
296	11.8000000000	0.0072825886	0.0052147733	0.0074522495	0.0080358323	0.5054500000	0.0768370000	0.0440270000	0.0000000000	0.3820840000	0.0022400000	0	0	3.9316146374	4.2455763817	5.8880434036
297	11.8400000000	0.0073231547	0.0052218723	0.0074522495	0.0080273359	0.9449630000	0.0768130000	0.0526150000	0.0414880000	0.3816850000	0.3921540000	0	0	3.9365198612	4.2451448441	5.8955979347
298	11.8800000000	0.0073448555	0.0052289964	0.0074522495	0.0080228195	0.5264290000	0.0889120000	0.0525410000	0.0000000000	0.3825010000	0.0022720000	0	0	3.9414150715	4.2445263863	5.9035639763
299	11.9200000000	0.0073230099	0.0052359998	0.0074522495	0.0080138214	0.5680950000	0.0767560000	0.0539930000	0.0420590000	0.3928100000	0.0022470000	0	0	3.9464573860	4.2445235252	5.9116935730
300	11.9600000000	0.0073280609	0.0052429733	0.0074522495	0.0080012888	0.5166610000	0.0788040000	0.0518490000	0.0000000000	0.3836310000	0.0021640000	0	0	3.9514734745	4.2453432083	5.9199895859
301	12.0000000000	0.0073247417	0.0052498895	0.0074522495	0.0079882168	0.9488780000	0.0769810000	0.0522220000	0.0417670000	0.3840520000	0.3936440000	0	0	3.9561090469	4.2456231117	5.9292144775
302	12.0400000000	0.0073758853	0.0052569292	0.0074522495	0.0079775948	0.5181320000	0.0791880000	0.0517930000	0.0000000000	0.3847220000	0.0022150000	0	0	3.9600841999	4.2455153465	5.9391050339
303	12.0800000000	0.0073278230	0.0052637638	0.0074522495	0.0079716720	0.5593920000	0.0782060000	0.0517850000	0.0419280000	0.3850130000	0.0022330000	0	0	3.9642703533	4.2457637787	5.9490609169
304	12.1200000000	0.0074398522	0.0052709220	0.0074522495	0.0079706656	0.5358860000	0.0765100000	0.0703580000	0.0000010000	0.3865730000	0.0022350000	0	0	3.9682104588	4.2461347580	5.9593229294
305	12.1600000000	0.0073896488	0.0052778687	0.0074522495	0.0079677468	0.9544600000	0.0766540000	0.0518850000	0.0418040000	0.3874250000	0.3964610000	0	0	3.9718677998	4.2459445000	5.9706048965
306	12.2000000000	0.0074207559	0.0052848716	0.0074522495	0.0079611502	0.5240250000	0.0810260000	0.0543250000	0.0000000000	0.3860470000	0.0023700000	0	0	3.9754848480	4.2459397316	5.9821190834
307	12.2400000000	0.0074666901	0.0052919785	0.0074666901	0.0079630109	0.5657400000	0.0787870000	0.0537410000	0.0422420000	0.3884890000	0.0022660000	0	0	3.9787690639	4.2467131615	5.9937586784
308	12.2800000000	0.0074947071	0.0052991302	0.0074947071	0.0079670529	0.5115700000	0.0780280000	0.0431280000	0.0000010000	0.3880030000	0.0022020000	0	0	3.9814045429	4.2468442917	6.0053315163
309	12.3200000000	0.0074623125	0.0053061308	0.0074947071	0.0079784419	0.9657700000	0.0788950000	0.0538970000	0.0424640000	0.3907180000	0.3995800000	0	0	3.9833178520	4.2464199066	6.0162644386
310	12.3600000000	0.0075107105	0.0053132423	0.0075107105	0.0079974022	0.5352880000	0.0771190000	0.0631770000	0.0000010000	0.3925790000	0.0022030000	0	0	3.9849948883	4.2459454536	6.0282244682
311	12.4000000000	0.0075397096	0.0053204014	0.0075397096	0.0080113120	0.5787810000	0.0764330000	0.0631410000	0.0424270000	0.3943270000	0.0022270000	0	0	3.9872174263	4.2467899323	6.0390157700
312	12.4400000000	0.0075825392	0.0053276518	0.0075825392	0.0080484875	0.5260070000	0.0764760000	0.0525610000	0.0000000000	0.3945230000	0.0022300000	0	0	3.9895761013	4.2465453148	6.0628619194
313	12.4800000000	0.0075840126	0.0053348606	0.0075840126	0.0080423450	0.9731660000	0.0778110000	0.0537870000	0.0427960000	0.3943430000	0.4042080000	0	0	3.9901640415	4.2463455200	6.0736198425
314	12.5200000000	0.0076331748	0.0053421801	0.0076331748	0.0080346841	0.5267560000	0.0780380000	0.0520410000	0.0000000000	0.3942590000	0.0021970000	0	0	3.9902260303	4.2452583313	6.0861778259
315	12.5600000000	0.0076627689	0.0053495471	0.0076627689	0.0080350080	0.5681170000	0.0762990000	0.0512010000	0.0426240000	0.3954780000	0.0022970000	0	0	3.9906795025	4.2455143929	6.0975279808
316	12.6000000000	0.0076559964	0.0053568459	0.0076627689	0.0080248026	0.5275890000	0.0775990000	0.0540210000	0.0000000000	0.3935580000	0.0021940000	0	0	3.9908633232	4.2457528114	6.1096925735
317	12.6400000000	0.0076000774	0.0053639224	0.0076627689	0.0080122485	0.9691320000	0.0779910000	0.0515060000	0.0422260000	0.3953970000	0.4017880000	0	0	3.9905433655	4.2450342178	6.1213445663
318	12.6800000000	0.0076019154	0.0053709601	0.0076627689	0.0079996027	0.5251890000	0.0791100000	0.0521190000	0.0000010000	0.3915280000	0.0022050000	0	0	3.9899044037	4.2445130348	6.1327033043
319	12.7200000000	0.0075516575	0.0053777961	0.0076627689	0.0079870279	0.5740940000	0.0784910000	0.0605820000	0.0419550000	0.3906330000	0.0022120000	0	0	3.9891736507	4.2445731163	6.1427402496
320	12.7600000000	0.0075067328	0.0053844491	0.0076627689	0.0079745059	0.5733070000	0.0784470000	0.1046600000	0.0000000000	0.3877250000	0.0021810000	0	0	3.9879767895	4.2446594238	6.1529741287
321	12.8000000000	0.0074471394	0.0053908749	0.0076627689	0.0079644627	0.9626180000	0.0769710000	0.0626050000	0.0417760000	0.3864270000	0.3946150000	0	0	3.9858322144	4.2435078621	6.1637806892
322	12.8400000000	0.0073677176	0.0053970142	0.0076627689	0.0079542274	0.5184420000	0.0777390000	0.0547050000	0.0000000000	0.3835180000	0.0022520000	0	0	3.9841904640	4.2437772751	6.1732726097
323	12.8800000000	0.0073185833	0.0054029633	0.0076627689	0.0079453943	0.5566380000	0.0788210000	0.0533950000	0.0415320000	0.3803550000	0.0023020000	0	0	3.9822340012	4.2426195145	6.1820073128
324	12.9200000000	0.0072594946	0.0054086933	0.0076627689	0.0079340791	0.5109470000	0.0796010000	0.0518220000	0.0000000000	0.3771070000	0.0021950000	0	0	3.9802505970	4.2419195175	6.1912312508
325	12.9600000000	0.0071518151	0.0054140568	0.0076627689	0.0079220345	0.9546340000	0.0926670000	0.0619680000	0.0426490000	0.3753590000	0.3817630000	0	0	3.9788503647	4.2426457405	6.2003426552
326	13.0000000000	0.0071157739	0.0054192768	0.0076627689	0.0079104332	0.5034850000	0.0800320000	0.0508990000	0.0000010000	0.3700380000	0.0022880000	0	0	3.9768946171	4.2422628403	6.2076134682
327	13.0400000000	0.0071357801	0.0054245260	0.0076627689	0.0078996853	0.5511430000	0.0812360000	0.0598240000	0.0401030000	0.3675440000	0.0022130000	0	0	3.9749619961	4.2426605225	6.2173676491
328	13.0800000000	0.0071374890	0.0054297485	0.0076627689	0.0078887985	0.4938990000	0.0808260000	0.0490570000	0.0000010000	0.3616020000	0.0021940000	0	0	3.9744465351	4.2453622818	6.2239398956
329	13.1200000000	0.0070991991	0.0054348228	0.0076627689	0.0078773624	0.8861570000	0.0808140000	0.0430420000	0.0396990000	0.3582390000	0.3641320000	0	0	3.9728412628	4.2461037636	6.2330222130
330	13.1600000000	0.0070643243	0.0054397607	0.0076627689	0.0078665499	0.4884300000	0.0793510000	0.0541440000	0.0000010000	0.3525710000	0.0021400000	0	0	3.9709384441	4.2463316917	6.2410817146
331	13.2000000000	0.0071178414	0.0054448304	0.0076627689	0.0078550469	0.5336920000	0.0909010000	0.0517300000	0.0391020000	0.3495180000	0.0022000000	0	0	3.9692430496	4.2469496727	6.2511324883
332	13.2400000000	0.0072558019	0.0054502851	0.0076627689	0.0078453291	0.4917090000	0.0917760000	0.0508000000	0.0000010000	0.3467100000	0.0021970000	0	0	3.9674959183	4.2475519180	6.2597260475
333	13.2800000000	0.0072096349	0.0054555685	0.0076627689	0.0078345680	0.8659230000	0.0808650000	0.0517740000	0.0393090000	0.3433070000	0.3504390000	0	0	3.9653933048	4.2477545738	6.2690534592
334	13.3200000000	0.0072346549	0.0054608951	0.0076627689	0.0078233467	0.4920330000	0.0918550000	0.0603770000	0.0000000000	0.3373050000	0.0022650000	0	0	3.9631817341	4.2476758957	6.2770218849
335	13.3600000000	0.0072150007	0.0054661312	0.0076627689	0.0078118096	0.4977740000	0.0812360000	0.0425720000	0.0384510000	0.3330510000	0.0022400000	0	0	3.9611356258	4.2486381531	6.2856168747
336	13.4000000000	0.0072189872	0.0054713480	0.0076627689	0.0078002157	0.4618860000	0.0785970000	0.0524290000	0.0000000000	0.3284080000	0.0022290000	0	0	3.9596889019	4.2505207062	6.2934331894
337	13.4400000000	0.0072143795	0.0054765202	0.0076627689	0.0077988721	0.8154050000	0.0805660000	0.0435560000	0.0380300000	0.3228850000	0.3301330000	0	0	3.9580142498	4.2529163361	6.3008594513
338	13.4800000000	0.0072399084	0.0054817374	0.0076627689	0.0078049570	0.4557660000	0.0903560000	0.0430300000	0.0000010000	0.3200120000	0.0021420000	0	0	3.9562518597	4.2545413971	6.3070588112
339	13.5200000000	0.0072447229	0.0054869379	0.0076627689	0.0078208778	0.4858840000	0.0796970000	0.0511950000	0.0377020000	0.3148420000	0.0022200000	0	0	3.9538493156	4.2545394897	6.3125114441
340	13.5600000000	0.0072507169	0.0054921255	0.0076627689	0.0078173388	0.4395680000	0.0775100000	0.0513280000	0.0000000000	0.3082840000	0.0022200000	0	0	3.9514639378	4.2548909187	6.3176636696
341	13.6000000000	0.0072872741	0.0054973899	0.0076627689	0.0078106996	0.7821410000	0.0783990000	0.0525900000	0.0374350000	0.3035980000	0.3098920000	0	0	3.9493308067	4.2552785873	6.3225140572
342	13.6400000000	0.0072570872	0.0055025352	0.0076627689	0.0078023450	0.4349000000	0.0786100000	0.0544480000	0.0000010000	0.2993700000	0.0021940000	0	0	3.9472148418	4.2555971146	6.3280315399
343	13.6800000000	0.0073236814	0.0055078446	0.0076627689	0.0077913498	0.4722450000	0.0884260000	0.0494350000	0.0366290000	0.2952930000	0.0022070000	0	0	3.9453268051	4.2559208870	6.3327622414
344	13.7200000000	0.0073504359	0.0055132010	0.0076627689	0.0077801310	0.4220740000	0.0769290000	0.0522630000	0.0000000000	0.2904190000	0.0022280000	0	0	3.9442799091	4.2575616837	6.3382978439
345	13.7600000000	0.0073706242	0.0055185848	0.0076627689	0.0077722017	0.7438900000	0.0762870000	0.0530880000	0.0365860000	0.2860050000	0.2916910000	0	0	3.9424061775	4.2574424744	6.3437123299
346	13.8000000000	0.0073606237	0.0055239087	0.0076627689	0.0077664091	0.4143390000	0.0888310000	0.0425130000	0.0000010000	0.2805320000	0.0022230000	0	0	3.9407672882	4.2572979927	6.3487062454
347	13.8400000000	0.0073113427	0.0055290598	0.0076627689	0.0077556383	0.4443500000	0.0774850000	0.0512950000	0.0363140000	0.2766620000	0.0022530000	0	0	3.9383950233	4.2558760643	6.3533043861
348	13.8800000000	0.0072756214	0.0055340786	0.0076627689	0.0077451003	0.4129830000	0.0758320000	0.0613960000	0.0000010000	0.2732690000	0.0022600000	0	0	3.9378304482	4.2580494881	6.3590946198
349	13.9200000000	0.0072617154	0.0055390289	0.0076627689	0.0077421726	0.6996410000	0.0773690000	0.0399260000	0.0357830000	0.2698630000	0.2764670000	0	0	3.9361925125	4.2576866150	6.3648004532
350	13.9600000000	0.0072434186	0.0055438986	0.0076627689	0.0077340682	0.4045920000	0.0781710000	0.0596440000	0.0000000000	0.2643170000	0.0022220000	0	0	3.9341740608	4.2562904358	6.3736276627
351	14.0000000000	0.0070969337	0.0055483232	0.0076627689	0.0077239035	0.4405550000	0.0758020000	0.0641970000	0.0358530000	0.2622370000	0.0022140000	0	0	3.9339237213	4.2568340302	6.3782744408
352	14.0400000000	0.0070985453	0.0055527272	0.0076627689	0.0077156510	0.3914820000	0.0773250000	0.0516260000	0.0000010000	0.2600660000	0.0022300000	0	0	3.9333453178	4.2564272881	6.3830418587
353	14.0800000000	0.0070973034	0.0055571028	0.0076627689	0.0077047274	0.7098210000	0.0777740000	0.0704350000	0.0356960000	0.2597260000	0.2659420000	0	0	3.9330096245	4.2554168701	6.3873362541
354	14.1200000000	0.0071167722	0.0055615086	0.0076627689	0.0076938548	0.3947440000	0.0783610000	0.0558820000	0.0000010000	0.2579770000	0.0022810000	0	0	3.9333386421	4.2559657097	6.3921685219
355	14.1600000000	0.0071326909	0.0055659345	0.0076627689	0.0076833673	0.4239720000	0.0763160000	0.0543030000	0.0353870000	0.2555630000	0.0021670000	0	0	3.9328324795	4.2545471191	6.3969006538
356	14.2000000000	0.0070842579	0.0055701994	0.0076627689	0.0076747893	0.3933900000	0.0760600000	0.0607580000	0.0000000000	0.2541130000	0.0022040000	0	0	3.9331068993	4.2543325424	6.4015531540
357	14.2400000000	0.0070021180	0.0055742104	0.0076627689	0.0076644721	0.6768200000	0.0802120000	0.0516210000	0.0354780000	0.2514410000	0.2578230000	0	0	3.9333889484	4.2547664642	6.4071655273
358	14.2800000000	0.0070239045	0.0055782598	0.0076627689	0.0076544938	0.3803030000	0.0757590000	0.0517790000	0.0000000000	0.2502430000	0.0022740000	0	0	3.9331119061	4.2533917427	6.4125437737
359	14.3200000000	0.0070107710	0.0055822501	0.0076627689	0.0076453147	0.4148520000	0.0759680000	0.0525590000	0.0351280000	0.2487890000	0.0021710000	0	0	3.9324841499	4.2515754700	6.4179844856
360	14.3600000000	0.0069696219	0.0055861039	0.0076627689	0.0076369524	0.4025450000	0.0878820000	0.0625440000	0.0000000000	0.2496410000	0.0022300000	0	0	3.9323134422	4.2502422333	6.4240989685
361	14.4000000000	0.0069768042	0.0055899563	0.0076627689	0.0076334928	0.6781570000	0.0882440000	0.0545290000	0.0352420000	0.2467110000	0.2531930000	0	0	3.9322104454	4.2500591278	6.4305858612
362	14.4400000000	0.0069821794	0.0055938022	0.0076627689	0.0076273380	0.3806820000	0.0880710000	0.0449050000	0.0000010000	0.2453270000	0.0021260000	0	0	3.9322147369	4.2502670288	6.4370932579
363	14.4800000000	0.0069857878	0.0055976369	0.0076627689	0.0076171706	0.4233840000	0.0760660000	0.0629920000	0.0378980000	0.2440180000	0.0021550000	0	0	3.9323682785	4.2511520386	6.4442567825
364	14.5200000000	0.0069812750	0.0056014381	0.0076627689	0.0076075431	0.3911420000	0.0783570000	0.0690830000	0.0000000000	0.2413160000	0.0021520000	0	0	3.9320137501	4.2504825592	6.4514527321
365	14.5600000000	0.0070006009	0.0056052714	0.0076627689	0.0075974281	0.6772130000	0.0781070000	0.0779630000	0.0347840000	0.2398290000	0.2462810000	0	0	3.9314577579	4.2495641708	6.4584574699
366	14.6000000000	0.0070107733	0.0056091116	0.0076627689	0.0075870490	0.3792980000	0.0765480000	0.0621680000	0.0000010000	0.2382260000	0.0021190000	0	0	3.9313700199	4.2504720688	6.4662842751
367	14.6400000000	0.0070817950	0.0056131243	0.0076627689	0.0075768539	0.4256280000	0.0893130000	0.0624100000	0.0349360000	0.2365410000	0.0021830000	0	0	3.9314548969	4.2514376640	6.4735078812
368	14.6800000000	0.0071296813	0.0056172454	0.0076627689	0.0075691435	0.3680350000	0.0766050000	0.0530440000	0.0000010000	0.2359960000	0.0021270000	0	0	3.9312844276	4.2519574165	6.4812521935
369	14.7200000000	0.0071361098	0.0056213616	0.0076627689	0.0075689563	0.6754400000	0.0776830000	0.0856230000	0.0349900000	0.2352580000	0.2416500000	0	0	3.9305109978	4.2516884804	6.4886808395
370	14.7600000000	0.0071625384	0.0056255269	0.0076627689	0.0075670657	0.3833210000	0.0765640000	0.0702150000	0.0000000000	0.2342200000	0.0020800000	0	0	3.9303269386	4.2520580292	6.4966125488
371	14.8000000000	0.0071894312	0.0056297423	0.0076627689	0.0075613654	0.4028320000	0.0777700000	0.0532530000	0.0350320000	0.2344120000	0.0021090000	0	0	3.9303123951	4.2517518997	6.5037527084
372	14.8400000000	0.0071969805	0.0056339553	0.0076627689	0.0075576630	0.3790210000	0.0782410000	0.0613550000	0.0000000000	0.2370440000	0.0021310000	0	0	3.9301071167	4.2512269020	6.5107831955
373	14.8800000000	0.0072060931	0.0056381701	0.0076627689	0.0075583847	0.6500200000	0.0886380000	0.0439020000	0.0347420000	0.2373840000	0.2450780000	0	0	3.9299986362	4.2509851456	6.5180435181
374	14.9200000000	0.0072514424	0.0056424837	0.0076627689	0.0075551193	0.3791670000	0.0759080000	0.0611660000	0.0000000000	0.2397820000	0.0020610000	0	0	3.9298830032	4.2503099442	6.5252370834
375	14.9600000000	0.0072938399	0.0056468873	0.0076627689	0.0075578624	0.4165250000	0.0766390000	0.0603590000	0.0354000000	0.2418610000	0.0020200000	0	0	3.9301724434	4.2499403954	6.5321822166
376	15.0000000000	0.0073193358	0.0056513353	0.0076627689	0.0075573641	0.4299540000	0.0763700000	0.1027440000	0.0000000000	0.2484080000	0.0021550000	0	0	3.9311859608	4.2513103485	6.5395946503
377	15.0400000000	0.0073556160	0.0056558560	0.0076627689	0.0075502961	0.6752170000	0.0767380000	0.0500500000	0.0354880000	0.2527240000	0.2599600000	0	0	3.9335205555	4.2523975372	6.5526885986
378	15.0800000000	0.0074648526	0.0056606417	0.0076627689	0.0075403611	0.3983220000	0.0889610000	0.0500120000	0.0000000000	0.2569980000	0.0020970000	0	0	3.9355585575	4.2536468506	6.5589942932
379	15.1200000000	0.0074539180	0.0056653733	0.0076627689	0.0075304436	0.4259230000	0.0767610000	0.0520150000	0.0358390000	0.2589680000	0.0020700000	0	0	3.9374108315	4.2540788651	6.5646796227
380	15.1600000000	0.0075074434	0.0056702208	0.0076627689	0.0075216592	0.4057780000	0.0897810000	0.0506000000	0.0000010000	0.2630230000	0.0021230000	0	0	3.9402046204	4.2551727295	6.5701074600
381	15.2000000000	0.0075301253	0.0056751025	0.0076627689	0.0075119056	0.7596300000	0.0785440000	0.1018690000	0.0358890000	0.2643600000	0.2786980000	0	0	3.9425880909	4.2561450005	6.5751838684
